created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 07:08:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1680,1173,jennyHu02036608,122,378,,"[{'text': 'COVID19', 'indices': [6, 14]}]",,
Sat Jun 19 07:08:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,12,10,animuathiei,2394,260,,"[{'text': 'Africa', 'indices': [0, 7]}, {'text': 'LDCs', 'indices': [49, 54]}, {'text': 'COVID19', 'indices': [99, 107]}, {'text': 'green', 'indices': [200, 206]}, {'text': 'SDRs', 'indices': [227, 232]}, {'text': 'Vaccines', 'indices': [233, 242]}, {'text': 'DSSI', 'indices': [243, 248]}, {'text': 'LSF', 'indices': [249, 253]}]",,
Sat Jun 19 07:08:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,831,867,koyjoonas,485,261,,,,🇭🇺
Sat Jun 19 07:08:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,16,20,hudhud46,110,21,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",,
Sat Jun 19 07:08:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,831,869,haIastars,376,216,,,,pakistan // 21 - she/her 
Sat Jun 19 07:08:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,831,870,FraydPleiades,165,629,,,,
Sat Jun 19 07:09:09 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,,,eNCA,2773519,868,,,,South Africa
Sat Jun 19 07:09:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,576,293,zennnaku,55,344,,[],,PT Anjay Finance & Investment
Sat Jun 19 07:09:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,11,5,williamslynh,108,265,,"[{'text': 'COVIDVaccination', 'indices': [196, 213]}, {'text': 'WeCanDoThis', 'indices': [214, 226]}]",,Seattle
Sat Jun 19 07:09:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,212,176,zennnaku,55,344,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,PT Anjay Finance & Investment
Sat Jun 19 07:09:31 +0000 2021,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",,,,en,,,Worldstagegroup,20661,22052,,,,"Lagos, Nigeria"
Sat Jun 19 07:09:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,CaoYi_MFA,17840,3233,,,,"Beirut, Lebanon"
Sat Jun 19 07:09:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,162,44,sbusil,112,290,,,,
Sat Jun 19 07:09:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,275,112,manojsirsa,32717,1340,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,भारत
Sat Jun 19 07:10:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,en,,,NationAfrica,2437962,268,,,,Kenya
Sat Jun 19 07:10:03 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,,,IOMGovernment,18890,416,,,,Isle of Man
Sat Jun 19 07:10:05 +0000 2021,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>",,,,en,0,1,CoronaUpdateBot,1268,2,,,,
Sat Jun 19 07:10:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,email_chrisoula,1059,4989,,,,South Africa
Sat Jun 19 07:10:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,ivan_vitoria,169,525,,,,404 - Location Not Found
Sat Jun 19 07:10:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,64,27,adelnooor,7183,7413,,,,  bahrain
Sat Jun 19 07:10:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,343,61,AlexXia41085275,662,388,,"[{'text': 'China', 'indices': [0, 6]}, {'text': 'COVID19', 'indices': [27, 35]}, {'text': 'vaccines', 'indices': [36, 45]}, {'text': 'COVAX', 'indices': [274, 280]}]",,
Sat Jun 19 07:11:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,837,871,batool1431,39,32,,,,Pakistan
Sat Jun 19 07:11:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:11:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,20,9,Kayleen1988,113,138,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,"Bloemfontein, South Africa"
Sat Jun 19 07:11:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,EricNewton2020,2757,241,,,,
Sat Jun 19 07:11:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,90,27,Mohit30282770,72,328,,"[{'text': 'COVID19', 'indices': [108, 116]}, {'text': 'COVIDVaccination', 'indices': [175, 192]}, {'text': 'IndiaFightsCorona', 'indices': [255, 273]}]",,
Sat Jun 19 07:11:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,837,873,dollylama__,1241,905,,,,Singapore
Sat Jun 19 07:11:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,21,10,TrrJane,983,1014,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,
Sat Jun 19 07:11:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,103,40,Collett36870738,83,133,,[],,
Sat Jun 19 07:12:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:12:03 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,en,4,5,Cli_news_asia,4,0,,"[{'text': 'TRIPSwaiver', 'indices': [107, 119]}]",,
Sat Jun 19 07:12:08 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,480,105,DeptCommsZW,3508,26,,[],,"Harare, Zimbabwe"
Sat Jun 19 07:12:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,1,Mokiller98,524,896,,,,
Sat Jun 19 07:12:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,3,bako_maxwell,320,659,,"[{'text': 'COVID19', 'indices': [7, 15]}, {'text': 'NoNameCampaign', 'indices': [148, 163]}]",,Africa
Sat Jun 19 07:12:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:12:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,2,RosaCastroB,672,797,,"[{'text': 'covid19', 'indices': [5, 13]}]",,"Brussels, Belgium"
Sat Jun 19 07:13:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,6,NandzB,170,378,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",,"Cape Town, South Africa"
Sat Jun 19 07:13:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,StillKmp,892,1570,,,,Namibia
Sat Jun 19 07:13:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,L_Seutloali,0,1,,,,
Sat Jun 19 07:13:59 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,7,4,lionheart8279,2460,3827,,"[{'text': 'AstraZeneca', 'indices': [19, 31]}, {'text': 'COVID19', 'indices': [114, 122]}]",,
Sat Jun 19 07:14:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,482,106,NigelPulazi,4328,4627,,[],,"Zimbabwe, Karoi"
Sat Jun 19 07:14:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,170,45,ninamole97,1702,1094,,,,
Sat Jun 19 07:14:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,Felix_Manyindo,1601,405,,,,Kampala
Sat Jun 19 07:14:16 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,275,113,lionheart8279,2460,3827,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,
Sat Jun 19 07:14:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,2,dario_rivero,1137,3985,,,,San Diego via the East Bay
Sat Jun 19 07:14:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,841,878,BKopernikus,1235,1929,,,,
Sat Jun 19 07:14:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1836,1019,drrichardp,1669,98,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'vaccines', 'indices': [81, 90]}, {'text': 'Delta', 'indices': [145, 151]}, {'text': 'variant', 'indices': [163, 171]}]",,"Manchester, England"
Sat Jun 19 07:14:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1041,604,alfafimel,701,697,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Nairobi, Kenya"
Sat Jun 19 07:14:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,175,58,ThinkFoYourself,1671,3054,,[],,South Africa
Sat Jun 19 07:14:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,842,879,RyanJenna1,268,410,,,,"Aix-en-Provence, France"
Sat Jun 19 07:15:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,171,46,_Amo_G,612,693,,,,"Johannesburg, South Africa"
Sat Jun 19 07:15:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,842,881,hsabrinax_,2599,401,,,,damnsara
Sat Jun 19 07:15:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,campbeln,23,40,,,,
Sat Jun 19 07:15:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,166,86,ClaireJen79,229,180,,"[{'text': 'DeltaVariant', 'indices': [26, 39]}]",,
Sat Jun 19 07:16:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,himantabiswa,1098163,105,,,,"Guwahati,India"
Sat Jun 19 07:16:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,92,28,PAdigiri,851,801,,"[{'text': 'COVID19', 'indices': [108, 116]}, {'text': 'COVIDVaccination', 'indices': [175, 192]}, {'text': 'IndiaFightsCorona', 'indices': [255, 273]}]",,"West Bengal, India"
Sat Jun 19 07:16:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,1,KumarAN83349147,171,338,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,
Sat Jun 19 07:17:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,syuforyou,155,118,,,,
Sat Jun 19 07:17:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,oh_dit,1272,1573,,,,an Island
Sat Jun 19 07:17:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:17:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,177,59,ThisisRaysBlog,362,121,,[],,
Sat Jun 19 07:17:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,_DiSang_,1138,1576,,,,Noida
Sat Jun 19 07:17:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,165,42,Dee_Ndebele,1065,4007,,"[{'text': 'Covid19', 'indices': [182, 190]}]",,"Bulawayo, Zimbabwe"
Sat Jun 19 07:18:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,14,g4laxy321,541,485,,[],,
Sat Jun 19 07:18:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,15,2,KalitaAtanu,128,34,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,
Sat Jun 19 07:18:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,2,nks4bharat,37,2,,"[{'text': 'RahulisHope', 'indices': [383, 395]}, {'text': 'HappyBirthdayRahulGandhi', 'indices': [398, 423]}]",,
Sat Jun 19 07:18:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,PhotoExpozure,57,92,,,,"Saltash, England"
Sat Jun 19 07:18:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,173,47,justsamsonpliz,542,482,,,,"Johannesburg, South Africa"
Sat Jun 19 07:18:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,1,ActerisXor,2,8,,,,
Sat Jun 19 07:18:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,7,3,thekay007,180,409,,"[{'text': 'COVID19', 'indices': [115, 123]}]",,
Sat Jun 19 07:18:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,2,bao_EZ,1204,765,,"[{'text': 'YuokSambath', 'indices': [22, 34]}, {'text': 'COVID19', 'indices': [124, 132]}]",,Cambodia
Sat Jun 19 07:18:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,16,3,DakshyaKalita,1992,4999,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,"Bhawapur, India"
Sat Jun 19 07:18:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,5,DanCDO7,611,1484,,"[{'text': 'SingaporeMoH', 'indices': [70, 83]}, {'text': 'Covid19', 'indices': [185, 193]}]",,
Sat Jun 19 07:18:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,845,883,Hoseok_SunSmile,338,445,,,,
Sat Jun 19 07:18:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,2,nks4bharat,37,2,,"[{'text': 'RahulisHope', 'indices': [227, 239]}, {'text': 'HappyBirthdayRahulGandhi', 'indices': [242, 267]}]",,
Sat Jun 19 07:18:59 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,mukeshkapila,22306,6873,,,,Global
Sat Jun 19 07:19:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,6,redful100,6,221,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,
Sat Jun 19 07:19:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,846,884,HairCommand,1329,1721,,,,
Sat Jun 19 07:20:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,7,Pa1wel3,0,10,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,
Sat Jun 19 07:20:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,483,107,tdchisango,950,989,,[],,"Harare, Zimbabwe"
Sat Jun 19 07:20:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,846,885,taedoesntknowme,19,813,,,,Omelas
Sat Jun 19 07:20:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,579,294,NigelEntRes,131,163,,[],,"Chesterfield, UK"
Sat Jun 19 07:20:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,zukibites,6041,382,,,,
Sat Jun 19 07:20:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,109,82,Shriyangle,397,312,,"[{'text': 'VaccinationDrive', 'indices': [207, 224]}]",,
Sat Jun 19 07:21:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,20,4,shakthigj,3282,4164,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,"Tamil Nadu, India"
Sat Jun 19 07:21:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,3,bprophetable,3661,5002,,[],,active locally globally
Sat Jun 19 07:21:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,1,ileolusi,417,402,,,,
Sat Jun 19 07:21:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,174,48,Bongiey_N,1931,363,,,,"Cape Town, South Africa"
Sat Jun 19 07:21:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,8,nG1YpD9OzTLQGcg,21,1878,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,томск
Sat Jun 19 07:21:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,849,889,drosepali,15338,2412,,,,Chi
Sat Jun 19 07:21:19 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,en,,,Hendrik05989397,159,140,,,,Republiek van Suid Afrika
Sat Jun 19 07:21:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,20,16,zaraphatNJ,395,445,,"[{'text': 'COVID19', 'indices': [206, 214]}]",,same place
Sat Jun 19 07:21:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,850,890,dyahsheeppo,383,1272,,,,Indonesia
Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,23,11,StillKmp,892,1570,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,Namibia
Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,851,891,_virgogre,742,749,,,,Assyria
Sat Jun 19 07:21:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,851,892,applejnie,7,121,,,,
Sat Jun 19 07:22:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,852,893,grrrl_boss,300,412,,,,Indigenous taino
Sat Jun 19 07:22:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,853,894,klnkane,1184,805,,,,bay area
Sat Jun 19 07:22:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,19,2,rohit14595,2,177,,"[{'text': 'Actor', 'indices': [0, 6]}, {'text': 'ApolloCancerCenter', 'indices': [60, 79]}, {'text': 'COVIDSecondWave', 'indices': [139, 155]}, {'text': 'COVIDEmergency2021', 'indices': [156, 175]}, {'text': 'COVID19India', 'indices': [176, 189]}, {'text': 'CovishieldVaccine', 'indices': [190, 208]}, {'text': 'CoVaccine', 'indices': [209, 219]}, {'text': 'CoronaVaccine', 'indices': [220, 234]}, {'text': 'covishielded1stdose', 'indices': [235, 255]}, {'text': 'Covishield', 'indices': [256, 267]}, {'text': 'CoVaxin', 'indices': [268, 276]}]",,
Sat Jun 19 07:22:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,75,54,Rushe_C,8638,694,,"[{'text': 'coronavirus', 'indices': [37, 49]}]",,South Africa
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
